location_type,parent_station,stop_code,stop_id,stop_lat,stop_lon,stop_name,wheelchair_boarding,zone_id
0,,496A05_TM,53237,4.676392237482632,-74.11386503809072,Br. San Cayetano,1,
0,,500A05_TM,53239,4.710103720636518,-74.14198466182607,Br. Sabana del Dorado,1,
0,,501A05_TM,53240,4.674949237029081,-74.09777103887168,Br. San Joaquín,1,
0,,502A05_TM,53241,4.675107237021368,-74.09754303887618,Br. San Joaquín,1,
0,,503A05_TM,53242,4.689942236947471,-74.1007030383205,Br. Santa Helenita,1,
0,,001A12_TM,53243,4.573533604036684,-74.12366197187676,Funeraria Claret,1,
0,,002A12_TM,53244,4.569622834602194,-74.12506578054908,San José Sur,1,
0,,003A12_TM,53245,4.563564410182129,-74.12483938258501,Br. Marco Fidel Suárez,1,
0,,004A12_TM,53246,4.559209718054452,-74.12321489467654,Br. El Playón,1,
0,,005A12_TM,53247,4.558075239019495,-74.12226204096716,Estación Molinos,1,
0,,508A04_TM,53248,4.70149397604907,-74.10723700004193,IED Nydia Quintero de Turbay,1,
0,,010A12_TM,53252,4.531323133315431,-74.1189345594843,Ladrillera Santafé,1,
0,,010B12_TM,53253,4.530432044555036,-74.11892683478281,C.C. Altavista,1,
0,,011A12.,53254,4.529298141809647,-74.12146038180435,Portal Usme.,1,
0,,012A12_TM,53255,4.532700264165909,-74.1154720090937,Br. El Porvenir II Sector,1,
0,,013A12_TM,53256,4.546525492696126,-74.10345469068723,Parque Entrenubes,1,
0,,014A12_TM,53257,4.548712263552106,-74.10579580993364,Instituto Los Ángeles,1,
0,,015A12_TM,53258,4.5503887191368815,-74.10780485806549,Br. Los Molinos II Sector,1,
0,,016A12_TM,53259,4.546439509940971,-74.10294069531884,Parque Entrenubes,1,
0,,017A12_TM,53260,4.548803494706078,-74.10560404473641,Br. Los Molinos II Sector,1,
0,,018A12_TM,53261,4.550646250982417,-74.10787704666684,Br. Los Molinos II Sector,1,
0,,019A12_TM,53262,4.521311231540066,-74.12297592222401,Br. La Aurora,1,
0,,186A06_TM,53263,4.629046423452747,-74.08946420061714,Corferias,1,
0,,187A06_TM,53264,4.652685722039868,-74.11026557815644,C.C. Salitre Plaza,1,
0,,189A06_TM,53265,4.6764483282003,-74.12896326438062,Humedal de Capellanía,1,
0,,190A06_TM,53266,4.643315870149237,-74.11243019466208,Br. Montevideo,1,
0,,190B06_TM,53267,4.643662732500113,-74.1120672601981,Br. Montevideo,1,
0,,190C06_TM,53268,4.644649301725593,-74.11112815583978,Montevideo,1,
0,,190D06_TM,53269,4.644848936539067,-74.1109349208112,Br. Montevideo,1,
0,,191A06_TM,53270,4.668386981429948,-74.12862269894973,Urb. Fuente Del Dorado,1,
0,,192A06_TM,53271,4.671693442075107,-74.12486648684123,Br. Bosque de Modelia,1,
0,,193A06_TM,53272,4.672658882177544,-74.1249686188242,Br. Villa del Pinar,1,
0,,194A06_TM,53273,4.651054782038496,-74.12449126775506,Br. Franco,1,
0,,194B06_TM,53274,4.650358460157844,-74.12504787635136,Br. Franco,1,
0,,194C06_TM,53275,4.649898205189288,-74.1254924237017,Av. Centenario,1,
0,,195A06_TM,53276,4.656242504925983,-74.11282276809858,Col. Agustiniano Salitre,1,
0,,196A06_TM,53277,4.655440604240768,-74.12141559534649,C.C Montevideo Plaza,1,
0,,196B06_TM,53278,4.6551443920115325,-74.12168464002937,C.C Montevideo Plaza,1,
0,,196C06_TM,53279,4.655686853057583,-74.121197258164,C.C Montevideo Plaza,1,
0,,197A06_TM,53280,4.691034755258911,-74.15148669430329,Br. El Refugio,1,
0,,199A06_TM,53281,4.641108061012366,-74.12101576715062,Br. Granjas de Techo,1,
0,,200A06_TM,53282,4.641206657306842,-74.12130640090993,Br. Granjas de Techo,1,
0,,203A06_TM,53283,4.643963365181454,-74.1208528092649,INVIMA,1,
0,,204A06_TM,53284,4.6464614039571455,-74.12176834768529,Br. Montevideo,1,
0,,205A06_TM,53285,4.649470742940978,-74.12139723357849,Br. Montevideo,1,
0,,206A06_TM,53286,4.648444957303476,-74.12048194790633,Br. Franco,1,
0,,209A06_TM,53287,4.682899922541079,-74.15201803219185,Br. Batavia,1,
0,,213A06_TM,53288,4.696245793377587,-74.16936313821368,Cl 17A,1,
0,,214A06_TM,53289,4.696270889077487,-74.16725166620472,Prados de la Alameda,1,
0,,219A06_TM,53291,4.688119187592618,-74.145033099093,Br. Versalles,1,
0,,227A06_TM,53292,4.684254081033922,-74.15411650050348,FUENGIROLA,1,
0,,229A06_TM,53293,4.685471434314136,-74.15215887067035,Urb. Batavia,1,
0,,231A06_TM,53294,4.691730238391683,-74.15061803596257,Br. La Primavera II,1,
0,,232A06_TM,53295,4.691955438626598,-74.1504593411741,Br. La Primavera II,1,
0,,235A06_TM,53296,4.635690138531094,-74.11369958920918,Coodecafec,1,
0,,236A06_TM,53297,4.637179532013786,-74.11489078897472,Zona Industrial Puente Aranda,1,
0,,239A06_TM,53298,4.672323082291623,-74.14674607408814,IED Pablo Neruda,1,
0,,243A06_TM,53300,4.6787489766456565,-74.14684699969244,Br. El Jordán Sector II,1,
0,,247A06_TM,53301,4.663224002741662,-74.12407417163034,Br. Capellanía,1,
0,,019B12_TM,53302,4.520553290308034,-74.12237932598066,Br. La Aurora,1,
0,,020A12_TM,53303,4.52055163895867,-74.1229508589559,Br. La Aurora,1,
0,,021A12_TM,53304,4.517246040441858,-74.12155916859494,Br. Santa Librada,1,
0,,022A12_TM,53305,4.517656779425966,-74.12209252127701,Br. Quintas de Plan Social,1,
0,,023A12_TM,53306,4.506483486847388,-74.11214793154,Br. Chuniza I,1,
0,,024A12_TM,53307,4.506727335284594,-74.11229918063128,Br. Gran Yomasa,1,
0,,025A12_TM,53308,4.506481625695719,-74.10934787763559,Br. Chuniza I,1,
0,,026A12_TM,53309,4.506703267448639,-74.10943717487808,Br. Gran Yomasa,1,
0,,029A12_TM,53310,4.526666577635424,-74.11959485902374,Br. Nuevo San Andrés,1,
0,,029B12_TM,53311,4.525778094802577,-74.11861230687772,Br. Nuevo San Andrés,1,
0,,030A12_TM,53312,4.52671717099924,-74.11942277018285,Br. Santa Marta,1,
0,,030B12_TM,53313,4.525755982030108,-74.11840928973798,Br. Santa Marta,1,
0,,031A12_TM,53314,4.523733877727234,-74.11820226254532,Br. Cartagena,1,
0,,032A12_TM,53315,4.523584408656302,-74.11799091607348,Br. Barranquillita,1,
0,,033A12_TM,53316,4.520175105550585,-74.11751329276082,Br. La Fortaleza,1,
0,,034A12_TM,53317,4.520324239292111,-74.11739004219774,Br. El Recuerdo,1,
0,,034B12_TM,53318,4.519476999493886,-74.11736713099995,Br. El Recuerdo,1,
0,,035A12_TM,53319,4.518380804963389,-74.11764427725115,Br. Santa Librada,1,
0,,036A12_TM,53320,4.518332611791859,-74.1174975840127,Br. Santa Librada,1,
0,,036B12_TM,53321,4.516230827218142,-74.1168337605585,Br. Santa Librada,1,
0,,037A12_TM,53322,4.514802774626765,-74.11636310666891,C.C. Santa Librada,1,
0,,037B12_TM,53323,4.515899358233924,-74.11690887045178,C.C. Santa Librada,1,
0,,038A12_TM,53324,4.514769447130591,-74.11615317488882,C.C. Santa Librada,1,
0,,038B12_TM,53325,4.514117069663681,-74.11583952502633,C.C. Santa Librada,1,
0,,039A12_TM,53326,4.5116677615947065,-74.11512118249603,IED Miguel de Cervantes,1,
0,,039B12_TM,53327,4.511322239327773,-74.11500704255019,IED Miguel de Cervantes,1,
0,,040A12_TM,53328,4.511648514883076,-74.11494716796255,IED Miguel de Cervantes,1,
0,,040B12_TM,53329,4.511015239326087,-74.11475604256316,IED Miguel de Cervantes,1,
0,,694A03_TM,53330,4.749818975817174,-74.11217400004486,Br. San Carlos de Suba,1,
0,,042B12_TM,53332,4.508837976643704,-74.11407699965184,Br. Gran Yomasa,1,
0,,043A12_TM,53333,4.57390745299058,-74.10047705644801,Br. Sociego Sur,1,
0,,044A12_TM,53334,4.573957483493119,-74.10024538615022,Br. Sociego Sur,1,
0,,045A12_TM,53335,4.575438689454884,-74.10247497467314,Br. Gustavo Restrepo,1,
0,,046A12_TM,53336,4.575246989993153,-74.1018684761807,Br. San José Sur,1,
0,,047A12_TM,53337,4.577701450922543,-74.10534883441345,Br. Gustavo Restrepo,1,
0,,048A12_TM,53338,4.577589071046544,-74.10483593642654,Br. San José Sur,1,
0,,049A12_TM,53339,4.500906461552241,-74.10621360885636,Br. Charalá,1,
0,,050A12_TM,53340,4.504261021366625,-74.10431932133518,Br. Chapinerito,1,
0,,051A12_TM,53341,4.504270219040029,-74.10456247630493,Br. Chicó Sur,1,
0,,248A06_TM,53342,4.679213826512494,-74.13540260405182,Salón comunal Arabia,1,
0,,249A06_TM,53343,4.68838981200633,-74.15014789778955,Br. La Aldea,1,
0,,250A06_TM,53344,4.688599818253618,-74.15017523312314,Br. La Aldea,1,
0,,251A06_TM,53345,4.687483500141632,-74.14935531778006,IED Atahualpa,1,
0,,253A06_TM,53346,4.6918660261281655,-74.1489631526513,Br. El Refugio - La Zelfita,1,
0,,255A06_TM,53347,4.689138725338267,-74.14641679104226,Conj Res Parques de Atahualpa,1,
0,,258A06_TM,53348,4.69405409132153,-74.15094822111722,Br. El Refugio,1,
0,,262A06_TM,53349,4.640668959327245,-74.11703679927189,COLSUBSIDIO,1,
0,,263A06_TM,53350,4.638784651356806,-74.1144999500529,Carrera 68,1,
0,,265A06_TM,53351,4.646209656077084,-74.11779678128097,Br. Montevideo,1,
0,,272A06_TM,53352,4.627473050187021,-74.09892197573933,Br. Ortezal,1,
0,,273A06_TM,53353,4.628967485546532,-74.096654130836,Calle 21,1,
