trip_id,route_id,service_id,shape_id,departure_s,arrival_s,stops,first_stop,last_stop,metres
TTB891638.5.12879,12879,1,12879,42675,46920,15,61838,61251,0.0
TTB891735.5.12879,12879,1,12879,42975,47220,15,61838,61251,0.0
TTB890741.5.12879,12879,1,12879,43275,47520,15,61838,61251,0.0
TTB890381.7.12879,12879,1,12879,43575,47820,15,61838,61251,0.0
TTB890395.7.12879,12879,1,12879,43875,48120,15,61838,61251,0.0
TTB890444.7.12879,12879,1,12879,44175,48420,15,61838,61251,0.0
TTB891178.5.12879,12879,1,12879,44475,48720,15,61838,61251,0.0
TTB891661.2.12879,12879,1,12879,44775,49020,15,61838,61251,0.0
TTB890378.5.12879,12879,1,12879,45075,49320,15,61838,61251,0.0
TTB890664.7.12879,12879,1,12879,45375,49620,15,61838,61251,0.0
TTB890964.7.12879,12879,1,12879,45675,49920,15,61838,61251,0.0
TTB890574.6.12879,12879,1,12879,45975,50220,15,61838,61251,0.0
TTB890909.7.12879,12879,1,12879,46275,50520,15,61838,61251,0.0
TTB891096.7.12879,12879,1,12879,46575,51030,15,61838,61251,0.0
TTB890891.6.12879,12879,1,12879,46875,51300,15,61838,61251,0.0
TTB890756.5.12879,12879,1,12879,47175,51600,15,61838,61251,0.0
TTB891629.3.12879,12879,1,12879,47475,51870,15,61838,61251,0.0
TTB891246.7.12879,12879,1,12879,47775,52170,15,61838,61251,0.0
TTB891213.6.12879,12879,1,12879,48075,52470,15,61838,61251,0.0
TTB891320.6.12879,12879,1,12879,48375,52740,15,61838,61251,0.0
TTB891450.7.12879,12879,1,12879,48675,53010,15,61838,61251,0.0
TTB891496.6.12879,12879,1,12879,48975,53280,15,61838,61251,0.0
TTB891542.7.12879,12879,1,12879,49275,53550,15,61838,61251,0.0
TTB890500.7.12879,12879,1,12879,49575,53820,15,61838,61251,0.0
TTB891539.6.12879,12879,1,12879,49875,54075,15,61838,61251,0.0
TTB891600.6.12879,12879,1,12879,50175,54540,15,61838,61251,0.0
TTB890636.5.12879,12879,1,12879,50475,54840,15,61838,61251,0.0
TTB891678.7.12879,12879,1,12879,50775,55080,15,61838,61251,0.0
TTB891638.7.12879,12879,1,12879,51075,55320,15,61838,61251,0.0
TTB891735.7.12879,12879,1,12879,51375,55770,15,61838,61251,0.0
TTB890741.7.12879,12879,1,12879,51675,55980,15,61838,61251,0.0
TTB890381.9.12879,12879,1,12879,51975,56190,15,61838,61251,0.0
TTB890395.9.12879,12879,1,12879,52275,56580,15,61838,61251,0.0
TTB890444.9.12879,12879,1,12879,52575,56940,15,61838,61251,0.0
TTB891178.7.12879,12879,1,12879,52875,57120,15,61838,61251,0.0
TTB891661.4.12879,12879,1,12879,53175,57480,15,61838,61251,0.0
TTB890378.7.12879,12879,1,12879,53475,57840,15,61838,61251,0.0
TTB890664.9.12879,12879,1,12879,53775,58200,15,61838,61251,0.0
TTB890964.9.12879,12879,1,12879,54075,58560,15,61838,61251,0.0
TTB890574.8.12879,12879,1,12879,54375,58740,15,61838,61251,0.0
TTB891698.1.12879,12879,1,12879,54675,59100,15,61838,61251,0.0
TTB890643.2.12879,12879,1,12879,54975,59460,15,61838,61251,0.0
TTB891096.9.12879,12879,1,12879,55275,59640,15,61838,61251,0.0
TTB890891.8.12879,12879,1,12879,55575,60000,15,61838,61251,0.0
TTB890756.7.12879,12879,1,12879,55875,60360,15,61838,61251,0.0
TTB891629.5.12879,12879,1,12879,56175,60540,15,61838,61251,0.0
TTB891246.9.12879,12879,1,12879,56475,60900,15,61838,61251,0.0
TTB891213.8.12879,12879,1,12879,56775,61260,15,61838,61251,0.0
TTB891320.8.12879,12879,1,12879,57075,61800,15,61838,61251,0.0
TTB891496.8.12879,12879,1,12879,57375,61980,15,61838,61251,0.0
TTB891542.9.12879,12879,1,12879,57675,62340,15,61838,61251,0.0
TTB890500.9.12879,12879,1,12879,57975,62520,15,61838,61251,0.0
TTB891539.8.12879,12879,1,12879,58275,62880,15,61838,61251,0.0
TTB890262.7.12879,12879,1,12879,58575,63240,15,61838,61251,0.0
TTB891600.8.12879,12879,1,12879,58875,63420,15,61838,61251,0.0
TTB890636.7.12879,12879,1,12879,59175,63780,15,61838,61251,0.0
TTB891638.9.12879,12879,1,12879,59475,64140,15,61838,61251,0.0
TTB891047.3.12879,12879,1,12879,59775,64320,15,61838,61251,0.0
TTB891735.9.12879,12879,1,12879,60075,64785,15,61838,61251,0.0
TTB891334.1.12879,12879,1,12879,60375,65070,15,61838,61251,0.0
TTB890741.9.12879,12879,1,12879,60675,65355,15,61838,61251,0.0
TTB890381.11.12879,12879,1,12879,60975,65640,15,61838,61251,0.0
TTB890944.3.12879,12879,1,12879,61275,65925,15,61838,61251,0.0
TTB890395.11.12879,12879,1,12879,61680,66270,15,61838,61251,0.0
TTB891295.2.12879,12879,1,12879,62085,66780,15,61838,61251,0.0
TTB890444.11.12879,12879,1,12879,62490,67335,15,61838,61251,0.0
TTB891178.9.12879,12879,1,12879,62895,67635,15,61838,61251,0.0
TTB891230.5.12879,12879,1,12879,63300,67920,15,61838,61251,0.0
TTB891661.6.12879,12879,1,12879,63705,68205,15,61838,61251,0.0
TTB890986.3.12879,12879,1,12879,64110,68490,15,61838,61251,0.0
TTB891693.3.12879,12879,1,12879,64515,69060,15,61838,61251,0.0
TTB890664.11.12879,12879,1,12879,64920,69345,15,61838,61251,0.0
TTB890964.11.12879,12879,1,12879,65325,69885,15,61838,61251,0.0
TTB890574.10.12879,12879,1,12879,65730,70440,15,61838,61251,0.0
TTB891616.2.12879,12879,1,12879,66135,70725,15,61838,61251,0.0
TTB891742.2.12879,12879,1,12879,66540,71295,15,61838,61251,0.0
TTB891125.2.12879,12879,1,12879,66945,71505,15,61838,61251,0.0
TTB891213.10.12879,12879,1,12879,67365,71640,15,61838,61251,0.0
TTB890152.2.12879,12879,1,12879,67785,72180,15,61838,61251,0.0
TTB891586.2.12879,12879,1,12879,68205,72825,15,61838,61251,0.0
TTB891542.11.12879,12879,1,12879,68625,73050,15,61838,61251,0.0
TTB890794.3.12879,12879,1,12879,69045,73470,15,61838,61251,0.0
TTB891539.10.12879,12879,1,12879,69465,73890,15,61838,61251,0.0
TTB891600.10.12879,12879,1,12879,69885,74205,15,61838,61251,0.0
TTB890617.3.12879,12879,1,12879,70305,74640,15,61838,61251,0.0
TTB891235.2.12879,12879,1,12879,70725,74985,15,61838,61251,0.0
TTB891334.3.12879,12879,1,12879,71145,75345,15,61838,61251,0.0
TTB890381.13.12879,12879,1,12879,71565,75525,15,61838,61251,0.0
TTB891535.2.12879,12879,1,12879,71985,76080,15,61838,61251,0.0
TTB891295.4.12879,12879,1,12879,72405,76500,15,61838,61251,0.0
TTB890907.2.12879,12879,1,12879,72825,76920,15,61838,61251,0.0
TTB891230.7.12879,12879,1,12879,73245,77340,15,61838,61251,0.0
TTB890986.5.12879,12879,1,12879,73665,77760,15,61838,61251,0.0
TTB890664.13.12879,12879,1,12879,74085,78180,15,61838,61251,0.0
TTB890964.13.12879,12879,1,12879,74505,78600,15,61838,61251,0.0
TTB890810.2.12879,12879,1,12879,74925,79005,15,61838,61251,0.0
TTB891328.2.12879,12879,1,12879,75450,79350,15,61838,61251,0.0
TTB891125.4.12879,12879,1,12879,75975,79815,15,61838,61251,0.0
TTB890152.4.12879,12879,1,12879,76545,80595,15,61838,61251,0.0
TTB891496.11.12879,12879,1,12879,77100,80940,15,61838,61251,0.0
TTB890794.5.12879,12879,1,12879,77670,81555,15,61838,61251,0.0
TTB891586.4.12879,12879,1,12879,78225,82035,15,61838,61251,0.0
TTB890617.5.12879,12879,1,12879,78780,82515,15,61838,61251,0.0
TTB891235.4.12879,12879,1,12879,79335,83025,15,61838,61251,0.0
TTB891535.4.12879,12879,1,12879,79920,83610,15,61838,61251,0.0
TTB891295.6.12879,12879,1,12879,80490,84375,15,61838,61251,0.0
TTB890907.4.12879,12879,1,12879,81075,84960,15,61838,61251,0.0
TTB891230.9.12879,12879,1,12879,81540,85230,15,61838,61251,0.0
TTB890664.15.12879,12879,1,12879,82140,85830,15,61838,61251,0.0
TTB890964.15.12879,12879,1,12879,82800,86535,15,61838,61251,0.0
TD1C00004.1.12879,12879,4,12879,14400,18030,15,61838,61251,0.0
TD1C00022.1.12879,12879,4,12879,15015,18645,15,61838,61251,0.0
TD1C00041.1.12879,12879,4,12879,15630,19260,15,61838,61251,0.0
TD1C00082.1.12879,12879,4,12879,16245,19890,15,61838,61251,0.0
TD1C00132.1.12879,12879,4,12879,16860,20505,15,61838,61251,0.0
TD1C00193.1.12879,12879,4,12879,17475,21030,15,61838,61251,0.0
TD1C00236.1.12879,12879,4,12879,18090,21615,15,61838,61251,0.0
TD1C00255.1.12879,12879,4,12879,18495,22020,15,61838,61251,0.0
TD1C00281.1.12879,12879,4,12879,18900,22425,15,61838,61251,0.0
TD1C00303.1.12879,12879,4,12879,19305,22965,15,61838,61251,0.0
TD1C00316.1.12879,12879,4,12879,19710,23445,15,61838,61251,0.0
TD1C00334.1.12879,12879,4,12879,20115,23865,15,61838,61251,0.0
TD1C00230.1.12879,12879,4,12879,20520,24240,15,61838,61251,0.0
TD1C00358.1.12879,12879,4,12879,20925,24570,15,61838,61251,0.0
TD1C00368.1.12879,12879,4,12879,21330,24945,15,61838,61251,0.0
TD1C00376.1.12879,12879,4,12879,21735,25335,15,61838,61251,0.0
TD1C00224.2.12879,12879,4,12879,22140,25740,15,61838,61251,0.0
TD1C00269.2.12879,12879,4,12879,22545,26145,15,61838,61251,0.0
TD1C00395.1.12879,12879,4,12879,22950,26535,15,61838,61251,0.0
TD1C00022.3.12879,12879,4,12879,23355,26955,15,61838,61251,0.0
TD1C00041.3.12879,12879,4,12879,23760,27375,15,61838,61251,0.0
TD1C00082.3.12879,12879,4,12879,24165,27780,15,61838,61251,0.0
TD1C00411.1.12879,12879,4,12879,24570,28260,15,61838,61251,0.0
TD1C00132.3.12879,12879,4,12879,24975,28680,15,61838,61251,0.0
TD1C00193.3.12879,12879,4,12879,25380,29055,15,61838,61251,0.0
TD1C00432.1.12879,12879,4,12879,25785,29460,15,61838,61251,0.0
TD1C00236.3.12879,12879,4,12879,26190,29880,15,61838,61251,0.0
TD1C00255.3.12879,12879,4,12879,26595,30270,15,61838,61251,0.0
TD1C00281.3.12879,12879,4,12879,27000,30705,15,61838,61251,0.0
TD1C00303.3.12879,12879,4,12879,27405,31110,15,61838,61251,0.0
TD1C00334.3.12879,12879,4,12879,27810,31515,15,61838,61251,0.0
TD1C00230.3.12879,12879,4,12879,28215,31920,15,61838,61251,0.0
TD1C00456.1.12879,12879,4,12879,28620,32355,15,61838,61251,0.0
TD1C00358.3.12879,12879,4,12879,29025,32730,15,61838,61251,0.0
TD1C00376.3.12879,12879,4,12879,29430,33135,15,61838,61251,0.0
TD1C00224.4.12879,12879,4,12879,29835,33540,15,61838,61251,0.0
TD1C00269.4.12879,12879,4,12879,30240,34035,15,61838,61251,0.0
TD1C00468.1.12879,12879,4,12879,30645,34485,15,61838,61251,0.0
TD1C00395.3.12879,12879,4,12879,31050,34890,15,61838,61251,0.0
TD1C00022.5.12879,12879,4,12879,31455,35295,15,61838,61251,0.0
TD1C00082.5.12879,12879,4,12879,31860,35685,15,61838,61251,0.0
TD1C00478.1.12879,12879,4,12879,32265,36045,15,61838,61251,0.0
TD1C00411.3.12879,12879,4,12879,32670,36450,15,61838,61251,0.0
TD1C00132.5.12879,12879,4,12879,33075,36855,15,61838,61251,0.0
TD1C00193.5.12879,12879,4,12879,33480,37260,15,61838,61251,0.0
TD1C00432.3.12879,12879,4,12879,33885,37695,15,61838,61251,0.0
TD1C00255.5.12879,12879,4,12879,34290,38115,15,61838,61251,0.0
TD1C00490.1.12879,12879,4,12879,34695,38520,15,61838,61251,0.0
TD1C00281.5.12879,12879,4,12879,35100,38925,15,61838,61251,0.0
TD1C00303.5.12879,12879,4,12879,35505,39315,15,61838,61251,0.0
TD1C00334.5.12879,12879,4,12879,35910,39720,15,61838,61251,0.0
TD1C00230.5.12879,12879,4,12879,36315,40125,15,61838,61251,0.0
TD1C00496.1.12879,12879,4,12879,36720,40530,15,61838,61251,0.0
TD1C00358.5.12879,12879,4,12879,37125,40935,15,61838,61251,0.0
TD1C00376.5.12879,12879,4,12879,37530,41355,15,61838,61251,0.0
TD1C00224.6.12879,12879,4,12879,37935,41700,15,61838,61251,0.0
TD1C00456.3.12879,12879,4,12879,38340,42105,15,61838,61251,0.0
TD1C00269.6.12879,12879,4,12879,38745,42510,15,61838,61251,0.0
TD1C00468.3.12879,12879,4,12879,39150,42870,15,61838,61251,0.0
TD1C00395.5.12879,12879,4,12879,39555,43275,15,61838,61251,0.0
TD1C00022.7.12879,12879,4,12879,39960,43695,15,61838,61251,0.0
TD1C00478.3.12879,12879,4,12879,40365,44115,15,61838,61251,0.0
TD1C00411.5.12879,12879,4,12879,40770,44505,15,61838,61251,0.0
TD1C00132.7.12879,12879,4,12879,41175,44955,15,61838,61251,0.0
TD1C00193.7.12879,12879,4,12879,41580,45345,15,61838,61251,0.0
TD1C00082.7.12879,12879,4,12879,41985,45750,15,61838,61251,0.0
TD1C00432.5.12879,12879,4,12879,42390,46095,15,61838,61251,0.0
TD1C00416.2.12879,12879,4,12879,42795,46455,15,61838,61251,0.0
TD1C00490.3.12879,12879,4,12879,43200,46860,15,61838,61251,0.0
TD1C00281.7.12879,12879,4,12879,43605,47250,15,61838,61251,0.0
TD1C00303.7.12879,12879,4,12879,44010,47655,15,61838,61251,0.0
TD1C00334.7.12879,12879,4,12879,44415,48135,15,61838,61251,0.0
TD1C00230.7.12879,12879,4,12879,44820,48615,15,61838,61251,0.0
TD1C00496.3.12879,12879,4,12879,45225,49050,15,61838,61251,0.0
TD1C00358.7.12879,12879,4,12879,45630,49410,15,61838,61251,0.0
TD1C00224.8.12879,12879,4,12879,46035,49785,15,61838,61251,0.0
TD1C00456.5.12879,12879,4,12879,46440,50145,15,61838,61251,0.0
TD1C00269.8.12879,12879,4,12879,46845,50520,15,61838,61251,0.0
TD1C00468.5.12879,12879,4,12879,47250,50925,15,61838,61251,0.0
TD1C00395.7.12879,12879,4,12879,47655,51330,15,61838,61251,0.0
TD1C00022.9.12879,12879,4,12879,48060,51735,15,61838,61251,0.0
TD1C00478.5.12879,12879,4,12879,48465,52215,15,61838,61251,0.0
TD1C00411.7.12879,12879,4,12879,48870,52605,15,61838,61251,0.0
TD1C00132.9.12879,12879,4,12879,49275,53025,15,61838,61251,0.0
TD1C00193.9.12879,12879,4,12879,49680,53430,15,61838,61251,0.0
TD1C00082.9.12879,12879,4,12879,50085,53910,15,61838,61251,0.0
TD1C00432.7.12879,12879,4,12879,50490,54300,15,61838,61251,0.0
TD1C00416.4.12879,12879,4,12879,50895,54720,15,61838,61251,0.0
TD1C00490.5.12879,12879,4,12879,51300,55140,15,61838,61251,0.0
TD1C00281.9.12879,12879,4,12879,51705,55485,15,61838,61251,0.0
TD1C00303.9.12879,12879,4,12879,52110,55890,15,61838,61251,0.0
TD1C00334.9.12879,12879,4,12879,52515,56295,15,61838,61251,0.0
TD1C00122.2.12879,12879,4,12879,52920,56700,15,61838,61251,0.0
TD1C00230.9.12879,12879,4,12879,53325,57105,15,61838,61251,0.0
TD1C00358.9.12879,12879,4,12879,53730,57615,15,61838,61251,0.0
TD1C00224.10.12879,12879,4,12879,54135,58020,15,61838,61251,0.0
TD1C00456.7.12879,12879,4,12879,54540,58425,15,61838,61251,0.0
TD1C00269.10.12879,12879,4,12879,54945,58830,15,61838,61251,0.0
TD1C00468.7.12879,12879,4,12879,55350,59310,15,61838,61251,0.0
TD1C00395.9.12879,12879,4,12879,55755,59745,15,61838,61251,0.0
TD1C00022.11.12879,12879,4,12879,56160,60150,15,61838,61251,0.0
TD1C00478.7.12879,12879,4,12879,56565,60495,15,61838,61251,0.0
TD1C00411.9.12879,12879,4,12879,56970,60840,15,61838,61251,0.0
TD1C00132.11.12879,12879,4,12879,57375,61215,15,61838,61251,0.0
TD1C00193.11.12879,12879,4,12879,57780,61605,15,61838,61251,0.0
TD1C00041.5.12879,12879,4,12879,58245,62070,15,61838,61251,0.0
TD1C00082.11.12879,12879,4,12879,58710,62505,15,61838,61251,0.0
TD1C00432.9.12879,12879,4,12879,59205,63105,15,61838,61251,0.0
TD1C00281.11.12879,12879,4,12879,59700,63570,15,61838,61251,0.0
TD1C00303.11.12879,12879,4,12879,60195,64050,15,61838,61251,0.0
TD1C00334.11.12879,12879,4,12879,60690,64560,15,61838,61251,0.0
TD1C00122.4.12879,12879,4,12879,61185,65160,15,61838,61251,0.0
TD1C00230.11.12879,12879,4,12879,61680,65685,15,61838,61251,0.0
TD1C00358.11.12879,12879,4,12879,62175,66180,15,61838,61251,0.0
TD1C00224.12.12879,12879,4,12879,62670,66720,15,61838,61251,0.0
TD1C00456.9.12879,12879,4,12879,63165,67110,15,61838,61251,0.0
TD1C00269.12.12879,12879,4,12879,63660,67515,15,61838,61251,0.0
TD1C00395.11.12879,12879,4,12879,64155,67935,15,61838,61251,0.0
TD1C00022.13.12879,12879,4,12879,64650,68415,15,61838,61251,0.0
TD1C00478.9.12879,12879,4,12879,65145,68940,15,61838,61251,0.0
TD1C00132.13.12879,12879,4,12879,65640,69435,15,61838,61251,0.0
TD1C00193.13.12879,12879,4,12879,66135,69960,15,61838,61251,0.0
TD1C00041.7.12879,12879,4,12879,66630,70455,15,61838,61251,0.0
TD1C00411.11.12879,12879,4,12879,67125,70950,15,61838,61251,0.0
TD1C00082.13.12879,12879,4,12879,67620,71415,15,61838,61251,0.0
TD1C00281.13.12879,12879,4,12879,68115,71940,15,61838,61251,0.0
TD1C00432.11.12879,12879,4,12879,68610,72420,15,61838,61251,0.0
TD1C00334.13.12879,12879,4,12879,69120,72900,15,61838,61251,0.0
TD1C00303.13.12879,12879,4,12879,69630,73425,15,61838,61251,0.0
TD1C00532.2.12879,12879,4,12879,70035,73875,15,61838,61251,0.0
TD1C00230.13.12879,12879,4,12879,70455,74280,15,61838,61251,0.0
TD1C00076.2.12879,12879,4,12879,70905,74655,15,61838,61251,0.0
TD1C00224.14.12879,12879,4,12879,71355,75030,15,61838,61251,0.0
TD1C00456.11.12879,12879,4,12879,71760,75360,15,61838,61251,0.0
TD1C00395.13.12879,12879,4,12879,72150,75765,15,61838,61251,0.0
TD1C00269.14.12879,12879,4,12879,72765,76395,15,61838,61251,0.0
TD1C00022.15.12879,12879,4,12879,73380,76980,15,61838,61251,0.0
TD1C00132.15.12879,12879,4,12879,73995,77595,15,61838,61251,0.0
TD1C00193.15.12879,12879,4,12879,74610,78210,15,61838,61251,0.0
TD1C00411.13.12879,12879,4,12879,75225,78825,15,61838,61251,0.0
TD1C00082.15.12879,12879,4,12879,75825,79470,15,61838,61251,0.0
TD1C00019.2.12879,12879,4,12879,76725,80385,15,61838,61251,0.0
TD1C00303.15.12879,12879,4,12879,77610,81180,15,61838,61251,0.0
TD1C00219.1.12879,12879,4,12879,78420,81990,15,61838,61251,0.0
TD1C00076.4.12879,12879,4,12879,79200,82740,15,61838,61251,0.0
TTB890867.1.12881,12881,1,12881,19800,23760,15,61249,61838,0.0
TTB890910.1.12881,12881,1,12881,19980,24105,15,61249,61838,0.0
TTB890956.1.12881,12881,1,12881,20160,24165,15,61249,61838,0.0
TTB891031.1.12881,12881,1,12881,20520,24570,15,61249,61838,0.0
TTB890171.2.12881,12881,1,12881,20880,24975,15,61249,61838,0.0
TTB890241.2.12881,12881,1,12881,21240,25245,15,61249,61838,0.0
TTB890271.2.12881,12881,1,12881,21600,25695,15,61249,61838,0.0
TTB890381.2.12881,12881,1,12881,21960,26145,15,61249,61838,0.0
TTB890395.2.12881,12881,1,12881,22320,26475,15,61249,61838,0.0
TTB890444.2.12881,12881,1,12881,22680,26805,15,61249,61838,0.0
TTB890540.2.12881,12881,1,12881,23040,27135,15,61249,61838,0.0
TTB890642.2.12881,12881,1,12881,23400,27495,15,61249,61838,0.0
TTB890262.2.12881,12881,1,12881,23760,27855,15,61249,61838,0.0
TTB890664.2.12881,12881,1,12881,24120,28230,15,61249,61838,0.0
TTB890964.2.12881,12881,1,12881,24480,28620,15,61249,61838,0.0
TTB890909.2.12881,12881,1,12881,24840,29025,15,61249,61838,0.0
TTB891096.2.12881,12881,1,12881,25200,29445,15,61249,61838,0.0
TTB891166.2.12881,12881,1,12881,25545,29655,15,61249,61838,0.0
TTB891230.2.12881,12881,1,12881,25890,30075,15,61249,61838,0.0
TTB891163.2.12881,12881,1,12881,26235,30495,15,61249,61838,0.0
TTB891246.2.12881,12881,1,12881,26580,30705,15,61249,61838,0.0
TTB891400.2.12881,12881,1,12881,26925,31125,15,61249,61838,0.0
TTB891450.2.12881,12881,1,12881,27270,31545,15,61249,61838,0.0
TTB890556.2.12881,12881,1,12881,27615,31755,15,61249,61838,0.0
TTB891542.2.12881,12881,1,12881,27960,32175,15,61249,61838,0.0
TTB890500.2.12881,12881,1,12881,28305,32595,15,61249,61838,0.0
TTB891552.2.12881,12881,1,12881,28650,33015,15,61249,61838,0.0
TTB891600.2.12881,12881,1,12881,28995,33225,15,61249,61838,0.0
TTB891638.2.12881,12881,1,12881,29340,33705,15,61249,61838,0.0
TTB891678.2.12881,12881,1,12881,29685,34050,15,61249,61838,0.0
TTB890241.4.12881,12881,1,12881,30030,34395,15,61249,61838,0.0
TTB891735.2.12881,12881,1,12881,30375,34725,15,61249,61838,0.0
TTB890741.2.12881,12881,1,12881,30720,34950,15,61249,61838,0.0
TTB890381.4.12881,12881,1,12881,30990,35175,15,61249,61838,0.0
TTB890395.4.12881,12881,1,12881,31260,35475,15,61249,61838,0.0
TTB890444.4.12881,12881,1,12881,31530,35730,15,61249,61838,0.0
TTB891178.2.12881,12881,1,12881,31800,35985,15,61249,61838,0.0
TTB890915.2.12881,12881,1,12881,32070,36210,15,61249,61838,0.0
TTB890262.4.12881,12881,1,12881,32340,36375,15,61249,61838,0.0
TTB890378.2.12881,12881,1,12881,32610,36675,15,61249,61838,0.0
TTB890664.4.12881,12881,1,12881,32880,36975,15,61249,61838,0.0
TTB890964.4.12881,12881,1,12881,33150,37245,15,61249,61838,0.0
TTB890574.3.12881,12881,1,12881,33420,37515,15,61249,61838,0.0
TTB890909.4.12881,12881,1,12881,33690,37785,15,61249,61838,0.0
TTB891096.4.12881,12881,1,12881,33960,38055,15,61249,61838,0.0
TTB891166.4.12881,12881,1,12881,34230,38325,15,61249,61838,0.0
TTB890891.3.12881,12881,1,12881,34500,38475,15,61249,61838,0.0
TTB890756.2.12881,12881,1,12881,34770,38775,15,61249,61838,0.0
TTB891163.4.12881,12881,1,12881,35040,39075,15,61249,61838,0.0
TTB891246.4.12881,12881,1,12881,35310,39375,15,61249,61838,0.0
TTB891213.3.12881,12881,1,12881,35580,39675,15,61249,61838,0.0
TTB891320.3.12881,12881,1,12881,35850,39975,15,61249,61838,0.0
TTB891450.4.12881,12881,1,12881,36120,40230,15,61249,61838,0.0
TTB891496.3.12881,12881,1,12881,36420,40530,15,61249,61838,0.0
TTB891542.4.12881,12881,1,12881,36720,40830,15,61249,61838,0.0
TTB890500.4.12881,12881,1,12881,37020,41130,15,61249,61838,0.0
TTB891539.3.12881,12881,1,12881,37320,41385,15,61249,61838,0.0
TTB891600.4.12881,12881,1,12881,37620,41640,15,61249,61838,0.0
TTB890501.2.12881,12881,1,12881,37920,41775,15,61249,61838,0.0
TTB890636.2.12881,12881,1,12881,38220,42075,15,61249,61838,0.0
TTB891678.4.12881,12881,1,12881,38520,42375,15,61249,61838,0.0
TTB891638.4.12881,12881,1,12881,38820,42660,15,61249,61838,0.0
TTB891735.4.12881,12881,1,12881,39120,42960,15,61249,61838,0.0
TTB890741.4.12881,12881,1,12881,39420,43260,15,61249,61838,0.0
TTB890381.6.12881,12881,1,12881,39720,43575,15,61249,61838,0.0
TTB890395.6.12881,12881,1,12881,40020,43875,15,61249,61838,0.0
TTB890444.6.12881,12881,1,12881,40320,44175,15,61249,61838,0.0
TTB891178.4.12881,12881,1,12881,40620,44475,15,61249,61838,0.0
TTB891661.1.12881,12881,1,12881,40920,44775,15,61249,61838,0.0
TTB890378.4.12881,12881,1,12881,41220,45075,15,61249,61838,0.0
TTB890664.6.12881,12881,1,12881,41520,45375,15,61249,61838,0.0
TTB890964.6.12881,12881,1,12881,41820,45675,15,61249,61838,0.0
TTB890574.5.12881,12881,1,12881,42120,45975,15,61249,61838,0.0
TTB890909.6.12881,12881,1,12881,42420,46275,15,61249,61838,0.0
TTB891096.6.12881,12881,1,12881,42720,46575,15,61249,61838,0.0
TTB890891.5.12881,12881,1,12881,43020,46875,15,61249,61838,0.0
TTB890756.4.12881,12881,1,12881,43320,47175,15,61249,61838,0.0
TTB891629.2.12881,12881,1,12881,43620,47475,15,61249,61838,0.0
TTB891246.6.12881,12881,1,12881,43920,47775,15,61249,61838,0.0
TTB891213.5.12881,12881,1,12881,44220,48075,15,61249,61838,0.0
TTB891320.5.12881,12881,1,12881,44520,48375,15,61249,61838,0.0
TTB891450.6.12881,12881,1,12881,44820,48675,15,61249,61838,0.0
TTB891496.5.12881,12881,1,12881,45120,48975,15,61249,61838,0.0
TTB891542.6.12881,12881,1,12881,45420,49275,15,61249,61838,0.0
TTB890500.6.12881,12881,1,12881,45720,49560,15,61249,61838,0.0
TTB891539.5.12881,12881,1,12881,46020,49830,15,61249,61838,0.0
TTB891600.5.12881,12881,1,12881,46320,50130,15,61249,61838,0.0
TTB890636.4.12881,12881,1,12881,46620,50430,15,61249,61838,0.0
TTB891678.6.12881,12881,1,12881,46920,50760,15,61249,61838,0.0
TTB891638.6.12881,12881,1,12881,47220,51060,15,61249,61838,0.0
TTB891735.6.12881,12881,1,12881,47520,51360,15,61249,61838,0.0
TTB890741.6.12881,12881,1,12881,47820,51660,15,61249,61838,0.0
TTB890381.8.12881,12881,1,12881,48120,51960,15,61249,61838,0.0
TTB890395.8.12881,12881,1,12881,48420,52260,15,61249,61838,0.0
TTB890444.8.12881,12881,1,12881,48720,52560,15,61249,61838,0.0
TTB891178.6.12881,12881,1,12881,49020,52860,15,61249,61838,0.0
TTB891661.3.12881,12881,1,12881,49320,53160,15,61249,61838,0.0
TTB890378.6.12881,12881,1,12881,49620,53475,15,61249,61838,0.0
TTB890664.8.12881,12881,1,12881,49920,53775,15,61249,61838,0.0
TTB890964.8.12881,12881,1,12881,50220,54075,15,61249,61838,0.0
TTB890574.7.12881,12881,1,12881,50520,54375,15,61249,61838,0.0
TTB890909.8.12881,12881,1,12881,50820,54795,15,61249,61838,0.0
TTB890643.1.12881,12881,1,12881,51120,54975,15,61249,61838,0.0
TTB891096.8.12881,12881,1,12881,51420,55275,15,61249,61838,0.0
TTB890891.7.12881,12881,1,12881,51690,55575,15,61249,61838,0.0
TTB890756.6.12881,12881,1,12881,51960,55875,15,61249,61838,0.0
TTB891629.4.12881,12881,1,12881,52230,56175,15,61249,61838,0.0
TTB891246.8.12881,12881,1,12881,52500,56475,15,61249,61838,0.0
TTB891213.7.12881,12881,1,12881,52770,56700,15,61249,61838,0.0
TTB891320.7.12881,12881,1,12881,53040,56970,15,61249,61838,0.0
TTB891450.8.12881,12881,1,12881,53310,57075,15,61249,61838,0.0
TTB891496.7.12881,12881,1,12881,53580,57375,15,61249,61838,0.0
TTB891542.8.12881,12881,1,12881,53850,57675,15,61249,61838,0.0
TTB890500.8.12881,12881,1,12881,54120,57975,15,61249,61838,0.0
TTB891539.7.12881,12881,1,12881,54375,58275,15,61249,61838,0.0
TTB890262.6.12881,12881,1,12881,54630,58575,15,61249,61838,0.0
TTB891600.7.12881,12881,1,12881,54885,58830,15,61249,61838,0.0
TTB890636.6.12881,12881,1,12881,55140,59130,15,61249,61838,0.0
